user_id,censor_status,work_year
34597,2,9 years
34599,1,10+ years
34601,2,9 years
34610,0,6 years
34611,2,10+ years
34613,2,7 years
34615,1,8 years
34616,2,8 years
34618,0,9 years
34619,2,10+ years
34621,1,10+ years
34623,0,6 years
34625,0,10+ years
34627,2,10+ years
34630,1,10+ years
34631,0,9 years
34633,1,10+ years
34635,0,10+ years
34636,2,10+ years
34638,2,10+ years
34639,0,9 years
34641,0,7 years
34643,0,10+ years
34648,1,6 years
34649,0,10+ years
34652,2,10+ years
34656,0,10+ years
34657,0,10+ years
34658,2,8 years
34659,2,10+ years
34660,1,10+ years
34661,1,10+ years
34662,1,6 years
34665,2,8 years
34666,0,10+ years
34667,2,10+ years
34668,2,10+ years
34670,1,7 years
34672,0,9 years
34673,1,10+ years
34675,0,8 years
34678,2,10+ years
34679,2,10+ years
34680,0,7 years
34681,2,10+ years
34682,1,7 years
34683,1,10+ years
34684,2,10+ years
34690,1,10+ years
34691,1,10+ years
34694,1,10+ years
34695,2,6 years
34696,1,10+ years
34697,2,10+ years
34698,1,8 years
34701,0,8 years
34705,2,6 years
34706,1,10+ years
34708,1,10+ years
34709,2,7 years
34710,2,10+ years
34712,1,10+ years
34714,2,10+ years
34720,1,10+ years
34724,2,10+ years
34726,2,7 years
34727,2,10+ years
34728,2,10+ years
34730,1,7 years
34732,2,8 years
34736,1,10+ years
34745,1,10+ years
34747,1,6 years
34751,0,7 years
34752,2,9 years
34755,1,8 years
34756,0,10+ years
34758,1,10+ years
34759,2,10+ years
34761,0,10+ years
34763,0,6 years
34764,0,10+ years
34765,2,10+ years
34767,2,7 years
34769,0,10+ years
34770,1,6 years
34771,0,8 years
34773,1,9 years
34774,2,10+ years
34776,0,7 years
34777,2,10+ years
34780,2,7 years
34786,1,7 years
34788,1,10+ years
34792,0,10+ years
34793,2,10+ years
34794,1,6 years
34795,0,10+ years
34796,2,10+ years
34799,1,6 years
34800,1,6 years
34801,0,6 years
34809,1,6 years
34814,2,10+ years
34815,1,10+ years
34817,2,10+ years
34818,2,10+ years
34822,0,10+ years
34824,2,10+ years
34829,2,10+ years
34830,0,10+ years
34831,1,10+ years
34835,0,9 years
34836,1,7 years
34837,2,10+ years
34840,1,10+ years
34841,1,10+ years
34842,1,10+ years
34843,1,9 years
34844,0,10+ years
34846,1,7 years
34847,0,8 years
34850,0,10+ years
34851,0,10+ years
34855,1,10+ years
34857,1,10+ years
34858,0,6 years
34859,2,10+ years
34860,2,10+ years
34861,0,10+ years
34862,0,8 years
34863,2,10+ years
34864,2,10+ years
34868,2,10+ years
34870,0,10+ years
34872,0,7 years
34875,1,10+ years
34878,1,10+ years
34885,0,8 years
34890,1,10+ years
34891,1,10+ years
34892,1,10+ years
34897,1,8 years
34898,0,10+ years
34899,1,10+ years
34901,1,10+ years
34902,0,10+ years
34903,2,6 years
34906,2,10+ years
34907,1,9 years
34908,1,7 years
34910,2,7 years
34911,1,9 years
34913,2,10+ years
34914,2,10+ years
34916,1,10+ years
34917,1,10+ years
34918,2,10+ years
34920,1,7 years
34923,2,10+ years
34926,0,10+ years
34930,2,10+ years
34933,0,10+ years
34934,2,6 years
34937,2,10+ years
34939,1,10+ years
34945,2,10+ years
34946,1,6 years
34947,2,8 years
34948,2,10+ years
34952,0,10+ years
34953,1,6 years
34955,1,6 years
34960,1,10+ years
34962,1,10+ years
34963,1,10+ years
34964,1,7 years
34967,2,8 years
34968,1,10+ years
34970,1,10+ years
34971,2,10+ years
34972,0,9 years
34973,1,7 years
34975,1,10+ years
34977,1,6 years
34980,2,10+ years
34984,1,10+ years
34985,1,10+ years
34986,0,9 years
34987,0,10+ years
34988,2,10+ years
34989,2,10+ years
34990,0,10+ years
34991,1,10+ years
34994,1,10+ years
34998,1,10+ years
34999,2,10+ years
35000,1,8 years
35007,2,10+ years
35009,0,10+ years
35010,2,10+ years
35014,2,9 years
35015,2,10+ years
35016,2,8 years
35017,1,9 years
35019,0,10+ years
35021,0,10+ years
35023,1,6 years
35024,2,10+ years
35025,2,10+ years
35028,2,8 years
35030,1,10+ years
35032,0,10+ years
35034,1,8 years
35039,1,7 years
35040,2,10+ years
35041,0,10+ years
35043,1,6 years
35046,1,9 years
35047,1,6 years
35050,1,10+ years
35053,0,10+ years
35054,0,10+ years
35059,0,10+ years
35060,1,8 years
35061,2,10+ years
35066,1,6 years
35070,1,9 years
35073,0,10+ years
35075,1,10+ years
35076,0,10+ years
35078,2,10+ years
35080,0,9 years
35081,0,10+ years
35083,2,10+ years
35084,2,10+ years
35085,2,10+ years
35086,1,6 years
35088,2,10+ years
35089,1,10+ years
35091,2,10+ years
35092,2,10+ years
35100,0,10+ years
35102,1,10+ years
35105,0,10+ years
35107,2,6 years
35108,1,10+ years
35109,0,7 years
35116,2,10+ years
35120,1,7 years
35121,0,7 years
35124,2,7 years
35125,2,10+ years
35126,2,10+ years
35130,1,8 years
35134,2,10+ years
35135,0,9 years
35138,1,10+ years
35142,0,8 years
35143,2,6 years
35144,0,6 years
35151,0,10+ years
35154,2,10+ years
35158,0,10+ years
35159,1,10+ years
35163,1,6 years
35164,1,10+ years
35168,1,9 years
35170,2,6 years
35171,2,10+ years
35172,1,7 years
35175,1,10+ years
35177,1,10+ years
35178,2,10+ years
35179,1,9 years
35181,1,10+ years
35182,1,10+ years
35186,2,6 years
35187,0,10+ years
35191,2,8 years
35192,0,10+ years
35193,0,10+ years
35194,1,10+ years
35200,0,7 years
35201,2,10+ years
35204,2,10+ years
35205,0,8 years
35206,0,10+ years
35207,2,9 years
35209,2,8 years
35211,1,10+ years
35213,1,10+ years
35214,0,10+ years
35215,0,10+ years
35216,2,10+ years
35217,0,10+ years
35218,2,6 years
35219,1,10+ years
35221,2,10+ years
35224,2,7 years
35228,1,9 years
35231,1,10+ years
35232,1,8 years
35233,1,10+ years
35234,2,10+ years
35235,0,10+ years
35237,0,10+ years
35239,0,6 years
35242,1,10+ years
35243,1,9 years
35244,2,10+ years
35246,0,10+ years
35248,0,10+ years
35249,2,8 years
35250,2,10+ years
35252,0,9 years
35253,1,10+ years
35255,0,10+ years
35256,0,10+ years
35257,2,10+ years
35259,1,6 years
35260,1,8 years
35262,2,10+ years
35263,2,10+ years
35264,2,10+ years
35266,2,10+ years
35269,0,10+ years
35271,1,10+ years
35272,2,10+ years
35273,2,10+ years
35274,0,8 years
35278,1,10+ years
35279,0,6 years
35280,1,9 years
35282,1,10+ years
35283,2,10+ years
35285,2,6 years
35286,1,10+ years
35289,0,7 years
35292,1,10+ years
35294,1,10+ years
35299,0,10+ years
35300,0,7 years
35301,2,9 years
35302,2,10+ years
35304,0,10+ years
35305,0,7 years
35306,0,7 years
35309,1,10+ years
35311,1,10+ years
35313,0,8 years
35314,0,10+ years
35316,2,10+ years
35317,1,10+ years
35330,2,10+ years
35331,2,6 years
35332,1,10+ years
35336,2,10+ years
35337,0,10+ years
35339,0,10+ years
35341,2,9 years
35344,1,8 years
35346,1,10+ years
35347,0,10+ years
35348,1,9 years
35349,1,8 years
35350,0,10+ years
35357,0,10+ years
35358,1,10+ years
35360,2,10+ years
35362,0,10+ years
35364,0,9 years
35365,2,8 years
35368,2,10+ years
35370,1,6 years
35372,1,10+ years
35375,0,8 years
35379,0,9 years
35380,0,10+ years
35382,0,6 years
35383,2,10+ years
35386,1,9 years
35387,1,8 years
35391,1,10+ years
35394,1,10+ years
35397,1,10+ years
35398,0,10+ years
35400,0,6 years
35402,1,7 years
35403,2,10+ years
35404,2,10+ years
35406,2,10+ years
35408,2,10+ years
35411,1,10+ years
35412,1,9 years
35418,0,7 years
35419,1,8 years
35420,0,10+ years
35421,2,8 years
35422,2,6 years
35425,0,10+ years
35426,2,7 years
35428,1,10+ years
35429,2,7 years
35430,1,10+ years
35431,0,6 years
35432,1,10+ years
35433,2,10+ years
35437,0,7 years
35439,1,10+ years
35440,0,10+ years
35445,1,10+ years
35446,0,10+ years
35447,2,10+ years
35448,1,10+ years
35449,0,10+ years
35453,0,7 years
35454,1,10+ years
35455,1,7 years
35456,1,10+ years
35460,0,8 years
35461,1,8 years
35462,1,10+ years
35463,1,8 years
35466,2,10+ years
35467,1,10+ years
35472,0,10+ years
35473,2,9 years
35477,1,9 years
35478,0,9 years
35479,0,10+ years
35480,2,10+ years
35481,1,10+ years
35482,2,10+ years
35484,0,6 years
35485,0,8 years
35487,2,10+ years
35488,0,10+ years
35490,0,10+ years
35492,1,10+ years
35495,0,9 years
35499,1,8 years
35500,0,10+ years
35501,0,10+ years
35504,1,10+ years
35505,1,10+ years
35506,1,10+ years
35507,0,10+ years
35509,2,6 years
35510,2,10+ years
35512,2,10+ years
35515,2,6 years
35518,1,10+ years
35519,0,10+ years
35521,0,10+ years
35524,1,10+ years
35526,0,10+ years
35527,2,10+ years
35529,1,10+ years
35534,0,10+ years
35536,2,10+ years
35538,1,10+ years
35540,0,10+ years
35541,1,10+ years
35542,2,9 years
35544,2,7 years
35546,1,10+ years
35550,1,10+ years
35553,1,6 years
35556,2,10+ years
35557,0,10+ years
35563,1,9 years
35564,0,7 years
35566,2,10+ years
35567,0,10+ years
35570,1,7 years
35571,1,8 years
35572,2,10+ years
35574,2,10+ years
35575,1,10+ years
35576,0,7 years
35577,1,10+ years
35580,2,10+ years
35581,0,10+ years
35583,2,10+ years
35585,0,8 years
35590,1,10+ years
35591,0,10+ years
35593,2,7 years
35594,0,8 years
35596,1,8 years
35597,2,10+ years
35598,0,6 years
35600,0,10+ years
35601,1,10+ years
35604,2,10+ years
35605,2,10+ years
35606,1,10+ years
35610,1,10+ years
35611,2,10+ years
35612,1,10+ years
35614,1,10+ years
35616,1,10+ years
35618,2,10+ years
35619,0,10+ years
35621,0,10+ years
35626,0,6 years
35627,1,7 years
35629,0,6 years
35632,0,10+ years
35636,0,10+ years
35639,0,10+ years
35640,2,10+ years
35642,1,10+ years
35643,1,10+ years
35645,2,10+ years
35647,1,10+ years
35648,0,10+ years
35651,1,8 years
35652,1,9 years
35653,1,7 years
35654,2,10+ years
35658,2,8 years
35661,2,8 years
35662,0,10+ years
35667,1,10+ years
35668,1,10+ years
35669,1,6 years
35673,0,7 years
35676,2,10+ years
35679,2,8 years
35681,2,10+ years
35683,1,10+ years
35685,2,10+ years
35688,1,6 years
35689,2,9 years
35690,0,8 years
35696,1,10+ years
35699,0,8 years
35700,2,10+ years
35703,2,10+ years
35706,2,7 years
35707,1,10+ years
35708,0,10+ years
35710,1,10+ years
35711,1,10+ years
35712,1,10+ years
35713,0,6 years
35714,1,10+ years
35718,1,10+ years
35719,0,7 years
35720,2,6 years
35721,0,10+ years
35722,2,10+ years
35725,0,10+ years
35726,0,9 years
35729,1,8 years
35731,2,10+ years
35732,2,6 years
35733,1,10+ years
35734,0,10+ years
35736,1,10+ years
35737,1,7 years
35739,1,10+ years
35740,0,10+ years
35743,2,6 years
35744,2,6 years
35745,2,6 years
35746,2,9 years
35747,1,8 years
35748,0,10+ years
35750,1,10+ years
35752,0,10+ years
35755,2,10+ years
35757,1,10+ years
35758,1,10+ years
35760,0,10+ years
35761,0,6 years
35763,0,10+ years
35765,2,10+ years
35766,1,6 years
35769,2,10+ years
35771,1,6 years
35772,1,9 years
35777,2,10+ years
35778,0,10+ years
35780,0,10+ years
35781,0,10+ years
35783,2,10+ years
35784,1,7 years
35785,2,10+ years
35788,0,9 years
35790,0,10+ years
35792,2,8 years
35793,1,10+ years
35794,1,10+ years
35796,1,10+ years
35797,1,9 years
35801,0,10+ years
35802,0,10+ years
35803,1,10+ years
35804,1,10+ years
35806,2,10+ years
35807,2,10+ years
35808,1,10+ years
35810,2,10+ years
35815,2,10+ years
35817,0,10+ years
35820,1,10+ years
35821,0,9 years
35822,2,10+ years
35823,1,10+ years
35824,2,8 years
35826,0,9 years
35827,2,10+ years
35829,2,10+ years
35833,0,10+ years
35834,1,10+ years
35838,1,10+ years
35840,0,8 years
35841,1,10+ years
35847,2,10+ years
35851,2,10+ years
35852,2,10+ years
35855,1,7 years
35856,1,9 years
35857,2,10+ years
35863,1,10+ years
35865,1,10+ years
35866,0,8 years
35867,1,8 years
35872,1,10+ years
35873,2,8 years
35878,2,8 years
35879,1,6 years
35886,2,10+ years
35888,1,10+ years
35890,0,6 years
35892,0,8 years
35898,1,8 years
35902,1,10+ years
35903,2,10+ years
35904,2,10+ years
35905,0,9 years
35906,2,10+ years
35907,0,10+ years
35910,1,10+ years
35911,1,10+ years
35913,2,6 years
35915,2,8 years
35917,1,10+ years
35920,2,8 years
35921,2,10+ years
35922,0,9 years
35929,0,7 years
35932,1,10+ years
35933,1,10+ years
35934,1,10+ years
35936,1,9 years
35937,0,10+ years
35938,2,9 years
35940,1,10+ years
35941,1,10+ years
35942,0,10+ years
35943,2,10+ years
35944,1,6 years
35947,0,6 years
35948,0,10+ years
35950,1,10+ years
35952,2,10+ years
35954,0,10+ years
35957,2,10+ years
35959,0,10+ years
35961,0,7 years
35962,2,9 years
35965,0,6 years
35966,2,10+ years
35968,0,10+ years
35972,0,10+ years
35974,0,10+ years
35975,2,10+ years
35982,0,10+ years
35984,0,6 years
35985,2,10+ years
35988,2,8 years
35989,1,10+ years
35993,0,7 years
35995,0,10+ years
35997,1,10+ years
35998,2,6 years
35999,2,9 years
36000,2,10+ years
36001,1,10+ years
36002,2,6 years
36003,0,10+ years
36004,0,10+ years
36008,2,9 years
36010,1,10+ years
36011,2,6 years
36014,1,10+ years
36015,1,10+ years
36017,1,7 years
36020,0,10+ years
36021,2,10+ years
36022,2,10+ years
36025,0,10+ years
36027,1,10+ years
36028,2,10+ years
36029,1,9 years
36031,0,10+ years
36033,1,10+ years
36035,1,7 years
36040,2,10+ years
36041,1,6 years
36042,0,9 years
36044,1,9 years
36046,2,10+ years
36052,0,6 years
36053,1,10+ years
36056,2,10+ years
36057,1,6 years
36059,2,7 years
36060,1,9 years
36061,0,10+ years
36062,0,7 years
36064,1,10+ years
36065,2,10+ years
36066,0,10+ years
36067,2,10+ years
36071,2,10+ years
36074,1,10+ years
36076,2,10+ years
36078,0,10+ years
36080,0,10+ years
36081,2,7 years
36088,1,10+ years
36094,1,6 years
36096,1,7 years
36098,1,9 years
36099,1,9 years
36100,2,10+ years
36104,1,10+ years
36106,0,10+ years
36107,1,10+ years
36108,2,10+ years
36109,1,10+ years
36110,2,7 years
36112,0,6 years
36113,2,10+ years
36114,2,10+ years
36115,2,10+ years
36117,1,10+ years
36119,2,10+ years
36126,0,10+ years
36127,2,10+ years
36128,0,10+ years
36129,1,10+ years
36132,2,10+ years
36134,2,10+ years
36136,0,8 years
36137,1,10+ years
36138,2,10+ years
36140,2,10+ years
36141,2,10+ years
36147,2,10+ years
36151,1,10+ years
36152,2,10+ years
36153,1,10+ years
36155,2,7 years
36156,1,7 years
36157,0,10+ years
36158,1,10+ years
36160,1,10+ years
36164,1,9 years
36165,0,10+ years
36168,1,7 years
36171,1,10+ years
36173,0,10+ years
36181,0,10+ years
36183,1,10+ years
36188,1,10+ years
36189,2,10+ years
36193,0,10+ years
36194,1,10+ years
36203,1,10+ years
36204,0,10+ years
36207,0,9 years
36208,0,10+ years
36211,2,10+ years
36213,0,6 years
36214,0,10+ years
36215,1,10+ years
36221,1,10+ years
36222,0,8 years
36224,1,10+ years
36227,1,10+ years
36231,1,10+ years
36234,2,10+ years
36235,1,8 years
36238,1,7 years
36240,1,10+ years
36242,1,10+ years
36243,1,7 years
36245,2,10+ years
36247,0,8 years
36250,2,10+ years
36251,1,6 years
36254,1,8 years
36256,2,8 years
36257,0,10+ years
36258,0,10+ years
36259,2,10+ years
36260,1,10+ years
36263,0,10+ years
36265,1,9 years
36267,1,8 years
36271,2,10+ years
36276,2,10+ years
36277,1,10+ years
36278,2,9 years
36280,1,10+ years
36286,0,10+ years
36288,1,9 years
36290,0,8 years
36292,2,10+ years
36294,1,10+ years
36299,2,6 years
36301,1,7 years
36302,2,10+ years
36303,1,9 years
36304,1,10+ years
36310,0,10+ years
36311,1,9 years
36313,1,8 years
36314,0,8 years
36317,1,9 years
36318,1,10+ years
36320,1,10+ years
36321,2,10+ years
36323,1,10+ years
36327,2,8 years
36335,2,10+ years
36337,0,7 years
36338,0,6 years
36339,0,9 years
36341,1,10+ years
36342,2,10+ years
36343,0,10+ years
36344,1,10+ years
36345,1,10+ years
36346,2,7 years
36347,2,9 years
36348,0,10+ years
36349,0,10+ years
36350,0,9 years
36351,0,10+ years
36352,0,10+ years
36353,0,10+ years
36355,0,10+ years
36364,2,9 years
36365,2,10+ years
36366,1,10+ years
36367,0,7 years
36369,2,10+ years
36370,2,10+ years
36372,0,10+ years
36373,1,10+ years
36374,1,10+ years
36377,0,10+ years
36381,2,9 years
36384,1,10+ years
36386,1,10+ years
36387,2,10+ years
36388,1,10+ years
36391,2,10+ years
36392,1,8 years
36393,1,10+ years
36394,2,10+ years
36395,0,10+ years
36397,1,7 years
36399,1,8 years
36400,0,10+ years
36402,0,10+ years
36404,1,6 years
36405,1,7 years
36406,1,10+ years
36408,1,10+ years
36409,2,10+ years
36412,1,10+ years
36418,2,7 years
36420,1,8 years
36422,0,10+ years
36424,2,10+ years
36425,2,8 years
36427,1,10+ years
36429,1,10+ years
36434,2,10+ years
36435,0,10+ years
36437,0,10+ years
36438,1,6 years
36442,0,7 years
36444,0,9 years
36445,2,10+ years
36447,1,10+ years
36451,2,10+ years
36453,1,7 years
36454,0,10+ years
36458,2,6 years
36459,0,10+ years
36460,0,10+ years
36464,1,7 years
36466,2,8 years
36467,0,6 years
36468,2,10+ years
36470,2,10+ years
36472,0,10+ years
36477,2,10+ years
36479,2,10+ years
36482,0,10+ years
36484,1,10+ years
36485,0,9 years
36488,0,10+ years
36490,1,10+ years
36491,1,10+ years
36492,1,10+ years
36493,0,10+ years
36494,1,10+ years
36495,2,10+ years
36498,0,8 years
36499,1,10+ years
36500,0,10+ years
36503,2,10+ years
36507,1,10+ years
36510,1,10+ years
36513,0,8 years
36515,0,9 years
36516,0,10+ years
36517,1,10+ years
36518,0,10+ years
36519,2,10+ years
36520,1,6 years
36523,0,10+ years
36524,0,8 years
36526,0,6 years
36527,1,8 years
36528,2,9 years
36529,1,7 years
36532,0,7 years
36533,2,10+ years
36534,1,10+ years
36537,0,10+ years
36538,0,6 years
36544,1,10+ years
36548,1,8 years
36549,2,9 years
36550,0,10+ years
36552,1,9 years
36553,0,10+ years
36554,2,10+ years
36557,2,10+ years
36558,0,10+ years
36559,1,10+ years
36561,1,10+ years
36565,0,10+ years
36566,1,10+ years
36567,0,10+ years
36568,0,10+ years
36570,1,9 years
36571,2,7 years
36572,0,7 years
36574,0,10+ years
36576,1,10+ years
36577,0,10+ years
36580,2,10+ years
36582,1,10+ years
36583,2,9 years
36585,2,9 years
36586,0,10+ years
36587,2,10+ years
36589,0,6 years
36591,2,6 years
36593,2,10+ years
36594,2,6 years
36598,0,8 years
36602,1,10+ years
36603,0,10+ years
36605,0,8 years
36609,2,10+ years
36614,1,10+ years
36616,2,10+ years
36617,2,9 years
36618,2,10+ years
36620,2,10+ years
36621,1,10+ years
36623,0,10+ years
36625,0,9 years
36626,0,10+ years
36629,0,10+ years
36630,0,10+ years
36633,2,10+ years
36636,0,10+ years
36640,1,8 years
36642,2,8 years
36644,0,10+ years
36645,1,8 years
36646,1,7 years
36649,0,10+ years
36651,1,10+ years
36653,2,10+ years
36654,1,10+ years
36657,1,10+ years
36660,0,10+ years
36662,0,9 years
36663,2,10+ years
36665,2,8 years
36668,1,10+ years
36669,1,10+ years
36671,2,10+ years
36672,1,10+ years
36673,0,10+ years
36674,2,6 years
36676,2,9 years
36677,1,8 years
36678,1,10+ years
36679,0,9 years
36680,0,6 years
36681,2,7 years
36682,2,10+ years
36683,1,10+ years
36684,0,10+ years
36686,1,10+ years
36687,1,10+ years
36688,1,10+ years
36690,2,10+ years
36692,0,10+ years
36694,1,10+ years
36695,0,8 years
36697,2,6 years
36699,1,8 years
36701,0,10+ years
36704,0,10+ years
36705,2,10+ years
36706,2,8 years
36707,1,10+ years
36708,1,10+ years
36714,1,9 years
36718,1,10+ years
36719,1,10+ years
36720,0,9 years
36722,2,10+ years
36723,1,10+ years
36725,1,10+ years
36728,1,6 years
36729,1,10+ years
36733,1,10+ years
36741,0,6 years
36744,1,6 years
36745,2,9 years
36746,1,8 years
36749,2,10+ years
36750,2,10+ years
36754,1,6 years
36756,2,10+ years
36757,1,8 years
36758,2,10+ years
36760,0,10+ years
36764,2,10+ years
36767,2,10+ years
36769,1,10+ years
36773,2,10+ years
36777,2,10+ years
36779,1,6 years
36781,0,10+ years
36785,2,10+ years
36786,2,8 years
36788,2,10+ years
36790,2,10+ years
36793,2,7 years
36795,0,10+ years
36796,2,10+ years
36798,0,8 years
36799,2,10+ years
36800,1,10+ years
36802,2,10+ years
36806,1,8 years
36808,2,10+ years
36809,0,10+ years
36810,2,10+ years
36811,0,10+ years
36812,1,10+ years
36813,0,10+ years
36814,2,10+ years
36818,2,10+ years
36820,2,10+ years
36821,1,10+ years
36824,1,10+ years
36826,2,6 years
36828,1,10+ years
36831,0,10+ years
36832,2,6 years
36833,0,10+ years
36834,2,10+ years
36837,2,8 years
36839,0,10+ years
36840,0,10+ years
36841,0,10+ years
36843,1,10+ years
36845,0,10+ years
36846,1,10+ years
36847,0,10+ years
36853,1,10+ years
36854,0,10+ years
36856,2,10+ years
36857,1,8 years
36859,1,8 years
36860,1,10+ years
36861,2,8 years
36863,1,10+ years
36864,0,10+ years
36865,2,8 years
36867,0,7 years
36868,1,10+ years
36869,0,6 years
36870,2,10+ years
36872,1,10+ years
36874,2,10+ years
36877,0,8 years
36878,1,10+ years
36879,0,10+ years
36882,1,10+ years
36883,0,6 years
36884,2,10+ years
36886,1,10+ years
36887,0,9 years
36891,2,10+ years
36894,1,10+ years
36897,1,10+ years
36898,1,10+ years
36900,0,6 years
36901,2,10+ years
36902,0,10+ years
36903,1,10+ years
36904,0,10+ years
36905,1,10+ years
36906,2,10+ years
36908,0,9 years
36909,2,10+ years
36911,2,10+ years
36912,0,10+ years
36916,1,10+ years
36917,0,10+ years
