user_id,censor_status,work_year
200439,0,10+ years
200440,0,10+ years
200441,1,10+ years
200443,0,8 years
200446,1,8 years
200449,1,6 years
200454,2,10+ years
200457,2,10+ years
200464,1,10+ years
200465,2,10+ years
200466,2,9 years
200467,1,10+ years
200468,1,6 years
200469,0,10+ years
200470,1,6 years
200471,0,10+ years
200473,0,8 years
200474,1,8 years
200475,0,7 years
200477,2,10+ years
200478,1,10+ years
200480,0,10+ years
200483,1,7 years
200485,1,6 years
200487,2,10+ years
200490,2,10+ years
200491,1,10+ years
200492,1,9 years
200494,0,8 years
200496,2,8 years
200498,2,10+ years
200504,0,10+ years
200505,0,10+ years
200508,1,10+ years
200509,0,10+ years
200511,1,9 years
200515,0,10+ years
200516,0,10+ years
200517,0,10+ years
200518,1,10+ years
200519,1,7 years
200520,2,10+ years
200522,1,8 years
200523,2,10+ years
200524,2,10+ years
200526,1,10+ years
200527,2,9 years
200528,0,7 years
200529,0,10+ years
200530,1,10+ years
200532,2,10+ years
200534,1,10+ years
200535,1,10+ years
200536,2,10+ years
200539,2,10+ years
200540,1,10+ years
200541,1,10+ years
200542,0,10+ years
200544,1,8 years
200545,2,10+ years
200547,1,9 years
200549,0,6 years
200550,2,9 years
200554,1,6 years
200556,0,10+ years
200558,2,10+ years
200560,1,6 years
200562,0,10+ years
200564,0,7 years
200565,2,10+ years
200568,0,8 years
200570,0,10+ years
200571,2,10+ years
200573,2,7 years
200574,0,7 years
200576,1,10+ years
200577,1,10+ years
200581,1,10+ years
200582,0,10+ years
200585,0,10+ years
200586,0,10+ years
200588,2,8 years
200591,0,6 years
200592,2,10+ years
200593,1,10+ years
200594,1,10+ years
200595,1,10+ years
200598,2,10+ years
200599,0,7 years
200600,1,10+ years
200602,1,9 years
200603,2,10+ years
200607,0,10+ years
200608,0,10+ years
200609,2,9 years
200613,1,6 years
200615,2,9 years
200616,2,10+ years
200619,1,10+ years
200623,1,10+ years
200624,1,8 years
200625,0,10+ years
200627,2,10+ years
200629,2,10+ years
200630,1,10+ years
200634,1,10+ years
200639,1,6 years
200640,1,7 years
200641,0,10+ years
200642,0,8 years
200644,1,10+ years
200646,0,8 years
200647,2,10+ years
200649,1,10+ years
200651,1,10+ years
200656,0,10+ years
200657,2,8 years
200658,2,10+ years
200662,2,8 years
200663,1,8 years
200665,1,9 years
200666,1,10+ years
200667,1,10+ years
200669,2,10+ years
200673,1,7 years
200674,1,10+ years
200675,2,10+ years
200677,1,8 years
200679,0,9 years
200680,1,10+ years
200682,2,10+ years
200684,2,8 years
200685,2,10+ years
200689,0,6 years
200690,1,10+ years
200692,2,8 years
200694,0,9 years
200696,1,7 years
200697,1,10+ years
200699,0,9 years
200700,1,10+ years
200701,2,7 years
200702,2,9 years
200703,0,7 years
200704,2,10+ years
200705,2,9 years
200706,1,10+ years
200709,2,10+ years
200711,0,10+ years
200713,2,10+ years
200715,0,8 years
200720,1,10+ years
200721,2,10+ years
200722,2,10+ years
200724,2,10+ years
200725,2,10+ years
200727,1,10+ years
200731,1,9 years
200733,2,10+ years
200735,1,8 years
200736,1,6 years
200737,2,6 years
200738,0,10+ years
200744,1,10+ years
200748,0,10+ years
200750,0,10+ years
200751,2,6 years
200752,2,10+ years
200754,1,7 years
200757,1,10+ years
200761,1,9 years
200762,1,10+ years
200764,1,10+ years
200765,2,8 years
200767,1,10+ years
200769,2,8 years
200770,2,7 years
200771,1,9 years
200773,0,10+ years
200774,1,10+ years
200775,2,10+ years
200776,2,10+ years
200778,0,10+ years
200781,2,10+ years
200782,2,10+ years
200784,1,7 years
200788,0,7 years
200789,0,7 years
200793,0,7 years
200794,0,6 years
200796,2,6 years
200798,2,6 years
200799,1,7 years
200800,1,8 years
200801,2,10+ years
200802,2,10+ years
200803,1,7 years
200806,2,10+ years
200807,0,10+ years
200809,2,10+ years
200811,2,10+ years
200812,1,8 years
200813,2,10+ years
200816,1,10+ years
200818,2,6 years
200819,0,9 years
200821,1,10+ years
200822,2,8 years
200825,0,10+ years
200829,2,10+ years
200831,2,8 years
200832,2,10+ years
200834,2,10+ years
200836,1,10+ years
200838,1,10+ years
200840,2,10+ years
200841,0,6 years
200842,2,10+ years
200843,1,6 years
200844,1,10+ years
200849,2,10+ years
200852,0,8 years
200855,2,10+ years
200857,2,9 years
200858,2,10+ years
200865,1,10+ years
200866,1,8 years
200867,2,10+ years
200868,2,10+ years
200870,0,10+ years
200871,2,8 years
200872,1,10+ years
200873,2,10+ years
200877,1,10+ years
200878,1,10+ years
200880,0,10+ years
200882,2,10+ years
200883,2,7 years
200885,1,10+ years
200886,2,10+ years
200887,0,10+ years
200888,0,6 years
200889,0,9 years
200890,2,10+ years
200891,1,10+ years
200893,2,10+ years
200894,2,10+ years
200895,0,10+ years
200896,1,9 years
200899,1,10+ years
200901,1,8 years
200903,1,7 years
200904,1,10+ years
200905,2,10+ years
200906,2,8 years
200908,2,6 years
200909,1,9 years
200910,2,10+ years
200911,2,10+ years
200915,2,6 years
200921,1,10+ years
200922,1,6 years
200925,2,10+ years
200927,0,10+ years
200928,0,7 years
200929,0,10+ years
200930,2,10+ years
200931,1,10+ years
200932,0,6 years
200933,1,10+ years
200938,2,6 years
200940,0,10+ years
200941,1,8 years
200942,0,10+ years
200943,2,7 years
200945,0,9 years
200946,0,10+ years
200947,0,10+ years
200948,2,9 years
200950,0,10+ years
200952,0,6 years
200953,1,10+ years
200954,0,8 years
200956,2,10+ years
200958,1,10+ years
200959,1,8 years
200961,1,10+ years
200962,0,6 years
200966,0,10+ years
200970,0,9 years
200971,2,7 years
200973,0,10+ years
200974,2,10+ years
200975,2,10+ years
200976,0,7 years
200978,0,10+ years
200981,2,10+ years
200982,0,9 years
200983,0,7 years
200985,0,7 years
200988,1,7 years
200989,2,7 years
200990,2,10+ years
200991,0,7 years
200993,1,8 years
200994,0,10+ years
200996,1,6 years
200998,0,6 years
201002,2,10+ years
201006,1,7 years
201013,1,7 years
201016,2,10+ years
201017,2,7 years
201018,1,8 years
201019,2,6 years
201020,1,8 years
201021,2,6 years
201022,1,7 years
201024,2,9 years
201028,1,10+ years
201029,0,10+ years
201032,2,10+ years
201033,1,10+ years
201034,0,10+ years
201037,0,6 years
201038,0,10+ years
201039,0,6 years
201041,0,10+ years
201042,0,10+ years
201043,1,6 years
201046,2,10+ years
201047,1,10+ years
201049,0,8 years
201050,1,10+ years
201051,1,10+ years
201052,0,6 years
201053,2,7 years
201055,2,10+ years
201056,2,7 years
201057,1,10+ years
201059,1,10+ years
201060,0,6 years
201062,0,9 years
201066,2,7 years
201067,0,10+ years
201069,1,10+ years
201070,1,10+ years
201071,2,10+ years
201076,1,10+ years
201078,2,7 years
201079,0,8 years
201080,0,9 years
201081,1,8 years
201085,2,10+ years
201086,0,10+ years
201088,1,10+ years
201089,2,7 years
201090,0,6 years
201091,0,10+ years
201093,2,9 years
201098,0,10+ years
201099,2,7 years
201104,2,10+ years
201105,2,10+ years
201107,2,10+ years
201109,1,10+ years
201114,1,10+ years
201116,1,10+ years
201119,0,8 years
201120,1,7 years
201122,2,7 years
201123,2,10+ years
201124,0,10+ years
201125,0,10+ years
201126,2,10+ years
201128,1,10+ years
201130,1,8 years
201132,2,10+ years
201134,1,10+ years
201135,0,10+ years
201138,1,10+ years
201139,0,10+ years
201141,0,10+ years
201143,1,10+ years
201144,1,10+ years
201145,1,9 years
201146,2,10+ years
201147,2,10+ years
201148,0,10+ years
201149,2,10+ years
201152,1,10+ years
201153,2,10+ years
201154,1,10+ years
201155,1,7 years
201157,0,6 years
201158,2,6 years
201163,1,10+ years
201165,0,10+ years
201167,2,10+ years
201168,0,10+ years
201170,0,7 years
201172,1,6 years
201174,0,7 years
201175,1,10+ years
201176,0,10+ years
201177,2,10+ years
201178,0,6 years
201179,1,10+ years
201182,1,10+ years
201183,1,10+ years
201184,0,10+ years
201186,0,7 years
201189,0,10+ years
201190,0,10+ years
201191,0,10+ years
201193,1,10+ years
201195,2,7 years
201196,1,8 years
201198,1,9 years
201201,0,10+ years
201202,1,10+ years
201203,0,10+ years
201204,0,8 years
201206,0,10+ years
201210,1,7 years
201212,2,9 years
201215,0,10+ years
201216,1,9 years
201217,1,8 years
201219,0,10+ years
201222,2,7 years
201225,2,9 years
201226,2,10+ years
201229,2,10+ years
201231,1,10+ years
201232,2,10+ years
201234,2,10+ years
201235,0,6 years
201238,0,8 years
201240,1,10+ years
201242,2,10+ years
201244,1,8 years
201245,1,10+ years
201248,2,10+ years
201251,1,10+ years
201252,0,9 years
201253,1,10+ years
201254,0,10+ years
201258,0,10+ years
201262,2,6 years
201265,1,10+ years
201266,2,10+ years
201267,2,10+ years
201269,0,10+ years
201271,2,10+ years
201274,1,6 years
201275,1,10+ years
201281,0,10+ years
201282,2,10+ years
201283,2,10+ years
201286,0,10+ years
201287,0,10+ years
201288,1,10+ years
201290,2,10+ years
201291,1,10+ years
201292,1,10+ years
201294,1,6 years
201295,1,6 years
201298,2,10+ years
201299,0,10+ years
201300,1,10+ years
201301,2,10+ years
201302,1,7 years
201303,2,10+ years
201306,1,9 years
201309,1,10+ years
201311,1,9 years
201313,2,10+ years
201315,0,10+ years
201316,0,10+ years
201319,0,10+ years
201320,0,10+ years
201321,0,6 years
201323,0,10+ years
201324,2,10+ years
201325,1,10+ years
201327,2,10+ years
201328,0,10+ years
201329,1,10+ years
201331,2,6 years
201334,1,10+ years
201336,2,10+ years
201337,2,8 years
201338,2,8 years
201341,1,10+ years
201345,1,10+ years
201347,1,10+ years
201348,1,10+ years
201350,1,10+ years
201351,1,10+ years
201355,1,10+ years
201358,0,10+ years
201360,0,10+ years
201361,0,6 years
201363,1,10+ years
201366,1,6 years
201367,2,10+ years
201369,0,10+ years
201370,2,10+ years
201371,0,10+ years
201372,2,10+ years
201373,0,10+ years
201376,0,10+ years
201377,2,7 years
201379,2,10+ years
201380,2,10+ years
201381,0,9 years
201382,1,9 years
201388,0,10+ years
201390,1,10+ years
201391,2,10+ years
201393,1,9 years
201394,2,6 years
201395,1,10+ years
201396,1,10+ years
201397,2,6 years
201402,0,9 years
201403,2,10+ years
201404,2,7 years
201405,2,10+ years
201407,0,10+ years
201408,0,6 years
201413,0,10+ years
201415,2,10+ years
201417,0,10+ years
201418,1,10+ years
201421,2,10+ years
201423,0,10+ years
201425,2,8 years
201426,1,8 years
201427,2,10+ years
201428,2,7 years
201430,1,9 years
201432,1,9 years
201433,1,6 years
201434,1,6 years
201436,1,8 years
201437,0,10+ years
201438,0,10+ years
201440,0,10+ years
201447,1,8 years
201451,0,10+ years
201452,0,8 years
201453,2,10+ years
201456,2,9 years
201457,0,10+ years
201458,0,6 years
201459,1,10+ years
201461,0,9 years
201467,1,10+ years
201470,1,10+ years
201471,1,10+ years
201472,0,10+ years
201473,0,7 years
201478,2,7 years
201481,2,6 years
201482,0,10+ years
201483,0,6 years
201484,2,10+ years
201485,0,8 years
201487,0,7 years
201489,0,10+ years
201490,2,10+ years
201492,1,10+ years
201495,2,10+ years
201499,1,6 years
201500,1,10+ years
201501,1,10+ years
201504,0,10+ years
201505,1,8 years
201506,1,10+ years
201508,0,10+ years
201509,1,7 years
201510,1,10+ years
201512,1,7 years
201513,0,6 years
201515,0,10+ years
201517,0,9 years
201518,2,6 years
201520,1,7 years
201522,1,10+ years
201524,1,9 years
201525,0,10+ years
201526,1,10+ years
201528,1,9 years
201529,2,8 years
201531,1,10+ years
201532,0,10+ years
201538,2,10+ years
201539,1,9 years
201540,1,10+ years
201542,0,10+ years
201543,0,6 years
201546,1,8 years
201550,2,8 years
201553,1,8 years
201556,0,7 years
201557,0,10+ years
201558,1,10+ years
201567,1,10+ years
201570,2,6 years
201571,1,6 years
201574,0,7 years
201575,1,10+ years
201576,1,10+ years
201577,1,10+ years
201578,2,10+ years
201579,0,10+ years
201581,1,10+ years
201584,2,10+ years
201587,2,10+ years
201588,0,10+ years
201589,1,10+ years
201590,1,10+ years
201591,2,10+ years
201593,1,10+ years
201598,0,10+ years
201600,0,10+ years
201601,0,10+ years
201604,1,10+ years
201605,1,10+ years
201606,2,10+ years
201609,2,10+ years
201610,0,10+ years
201611,1,10+ years
201614,0,10+ years
201615,1,10+ years
201618,1,7 years
201620,2,10+ years
201621,2,7 years
201622,1,10+ years
201623,1,10+ years
201624,1,6 years
201625,1,10+ years
201627,2,8 years
201633,1,9 years
201636,1,9 years
201637,1,10+ years
201638,1,10+ years
201639,2,10+ years
201642,2,10+ years
201644,1,10+ years
201645,2,10+ years
201646,0,10+ years
201647,0,8 years
201650,1,6 years
201651,1,10+ years
201652,1,10+ years
201653,1,10+ years
201662,0,9 years
201663,1,10+ years
201667,1,9 years
201670,2,10+ years
201675,1,6 years
201680,1,10+ years
201684,1,10+ years
201687,1,10+ years
201688,2,7 years
201690,1,10+ years
201694,1,8 years
201695,1,6 years
201697,2,10+ years
201698,0,10+ years
201699,1,10+ years
201700,1,8 years
201704,0,8 years
201706,1,10+ years
201708,2,10+ years
201711,1,10+ years
201714,1,10+ years
201716,0,9 years
201717,0,6 years
201718,1,6 years
201720,0,10+ years
201724,1,7 years
201726,1,10+ years
201727,2,10+ years
201730,1,6 years
201734,0,9 years
201739,1,7 years
201740,0,6 years
201743,2,10+ years
201745,1,7 years
201747,2,8 years
201749,1,7 years
201754,2,8 years
201755,1,10+ years
201756,1,10+ years
201759,0,8 years
201760,1,6 years
201764,1,10+ years
201767,1,10+ years
201770,2,10+ years
201771,0,10+ years
201772,2,10+ years
201773,0,7 years
201774,1,10+ years
201775,1,7 years
201776,0,7 years
201777,0,10+ years
201778,0,6 years
201779,1,6 years
201780,1,10+ years
201782,2,9 years
201784,2,10+ years
201785,1,10+ years
201787,1,9 years
201788,0,9 years
201789,0,6 years
201796,1,10+ years
201797,2,10+ years
201798,0,7 years
201803,2,7 years
201806,2,7 years
201814,0,10+ years
201816,0,10+ years
201817,2,8 years
201818,1,9 years
201820,1,9 years
201822,0,10+ years
201823,1,7 years
201826,2,10+ years
201828,0,10+ years
201832,2,10+ years
201833,2,10+ years
201834,1,10+ years
201835,1,10+ years
201836,2,10+ years
201839,1,6 years
201840,2,10+ years
201841,2,10+ years
201843,1,10+ years
201845,1,10+ years
201846,2,10+ years
201847,1,7 years
201848,0,9 years
201849,2,10+ years
201851,1,10+ years
201852,2,8 years
201853,1,10+ years
201854,1,10+ years
201855,1,9 years
201856,1,6 years
201858,2,10+ years
201860,1,10+ years
201865,0,10+ years
201867,1,10+ years
201868,2,9 years
201869,2,10+ years
201870,2,10+ years
201871,0,6 years
201872,1,10+ years
201876,2,10+ years
201877,0,10+ years
201880,2,10+ years
201881,1,10+ years
201882,1,10+ years
201883,2,10+ years
201884,1,10+ years
201888,1,6 years
201890,1,10+ years
201891,1,10+ years
201894,1,10+ years
201903,2,6 years
201904,0,7 years
201906,2,6 years
201908,2,10+ years
201910,0,6 years
201914,2,10+ years
201917,0,10+ years
201918,0,10+ years
201923,2,10+ years
201924,0,10+ years
201925,1,10+ years
201929,2,7 years
201931,0,10+ years
201934,1,6 years
201935,0,10+ years
201936,2,10+ years
201938,0,10+ years
201940,1,10+ years
201944,1,7 years
201945,1,7 years
201949,2,9 years
201950,2,10+ years
201953,1,10+ years
201954,0,10+ years
201956,2,7 years
201957,1,10+ years
201958,2,10+ years
201961,0,10+ years
201969,1,10+ years
201970,1,9 years
201972,0,10+ years
201974,2,7 years
201977,2,9 years
201979,0,10+ years
201982,1,10+ years
201983,2,10+ years
201984,1,6 years
201985,1,10+ years
201986,1,10+ years
201987,2,8 years
201988,1,10+ years
201991,1,10+ years
201992,1,7 years
201994,1,10+ years
201997,2,10+ years
201998,2,10+ years
202000,0,10+ years
202003,0,9 years
202005,1,9 years
202006,2,9 years
202007,1,10+ years
202008,1,10+ years
202009,1,10+ years
202010,0,8 years
202011,0,10+ years
202017,0,10+ years
202023,2,10+ years
202024,1,10+ years
202025,0,10+ years
202026,1,10+ years
202031,0,10+ years
202032,1,10+ years
202034,1,10+ years
202037,2,10+ years
202040,2,10+ years
202042,0,10+ years
202043,0,6 years
202045,1,10+ years
202049,1,6 years
202050,1,10+ years
202051,2,6 years
202052,1,10+ years
202053,2,8 years
202054,0,10+ years
202056,1,10+ years
202059,1,10+ years
202062,2,10+ years
202063,1,8 years
202064,1,6 years
202066,1,8 years
202068,2,10+ years
202070,0,9 years
202072,0,10+ years
202074,2,10+ years
202075,0,10+ years
202078,2,7 years
202079,2,10+ years
202083,2,8 years
202087,0,10+ years
202088,0,9 years
202089,0,10+ years
202090,1,8 years
202092,0,7 years
202093,0,10+ years
202095,1,8 years
202096,2,10+ years
202103,1,10+ years
202105,1,8 years
202106,0,6 years
202107,0,6 years
202114,0,7 years
202116,1,9 years
202120,0,10+ years
202121,1,10+ years
202123,2,10+ years
202124,2,10+ years
202126,0,10+ years
202127,0,8 years
202128,2,10+ years
202129,1,9 years
202130,0,10+ years
202131,1,10+ years
202134,1,10+ years
202135,1,10+ years
202136,0,6 years
202138,2,10+ years
202139,2,10+ years
202143,1,10+ years
202145,0,6 years
202146,0,10+ years
202148,1,10+ years
202152,2,10+ years
202153,0,10+ years
202155,0,9 years
202156,0,10+ years
202157,0,10+ years
202167,1,9 years
202168,2,8 years
202169,1,6 years
202170,0,8 years
202173,2,10+ years
202174,0,10+ years
202175,0,10+ years
202176,2,10+ years
202184,2,10+ years
202185,0,10+ years
202190,1,7 years
202191,2,8 years
202194,1,10+ years
202195,0,10+ years
202196,1,10+ years
202197,0,10+ years
202198,1,9 years
202199,1,7 years
202200,2,8 years
202202,2,10+ years
202203,2,10+ years
202204,0,10+ years
202208,1,8 years
202210,2,8 years
202211,2,10+ years
202212,0,10+ years
202213,2,9 years
202214,2,10+ years
202215,0,10+ years
202216,1,10+ years
202218,1,10+ years
202219,2,10+ years
202222,2,10+ years
202223,0,9 years
202224,2,9 years
202225,2,7 years
202227,2,10+ years
202229,2,10+ years
202230,1,10+ years
202231,2,8 years
202232,1,8 years
202234,2,10+ years
202237,0,10+ years
202238,0,10+ years
202239,2,9 years
202241,2,7 years
202242,1,10+ years
202247,2,6 years
202249,2,8 years
202251,1,10+ years
202253,1,8 years
202256,1,10+ years
202257,2,7 years
202259,2,10+ years
202260,2,10+ years
202261,1,8 years
202262,1,10+ years
202263,0,10+ years
202266,0,10+ years
202269,2,10+ years
202271,1,10+ years
202273,2,10+ years
202279,1,6 years
202283,1,7 years
202285,0,10+ years
202287,2,10+ years
202289,2,10+ years
202290,0,8 years
202294,2,10+ years
202296,0,8 years
202299,1,10+ years
202302,1,8 years
202303,0,10+ years
202304,0,6 years
202305,1,6 years
202310,0,9 years
202312,0,10+ years
202313,2,6 years
202314,2,10+ years
202317,1,10+ years
202318,0,10+ years
202319,1,10+ years
202320,2,10+ years
202321,2,6 years
202322,2,9 years
202323,2,10+ years
202332,1,8 years
202334,1,10+ years
202335,2,9 years
202336,2,7 years
202337,2,10+ years
202343,0,8 years
202345,1,10+ years
202346,2,6 years
202347,0,10+ years
202348,2,10+ years
202350,2,10+ years
202351,2,10+ years
202352,2,10+ years
202353,0,6 years
202356,2,10+ years
202357,1,9 years
202360,2,10+ years
202361,2,8 years
202362,1,10+ years
202363,1,10+ years
202367,1,10+ years
202370,2,6 years
202373,1,10+ years
202374,2,6 years
202376,1,10+ years
202377,1,10+ years
202378,0,10+ years
202380,0,9 years
202382,2,10+ years
